as_of_date,target_date,acute_load_7,chronic_load_28,atl_ctl_ratio,days_since_last_hard,streak_length,trained_today,trained_hard_today,trained_days_2,trained_both_days_2,trained_days_7,trained_days_30,moving_time_acute_7,moving_time_chronic_28,today_relative_effort,dow_train_rate,month_train_rate,day_of_week,trained_last_weekend,month,season,days_since_last_long_ride,forecast_temp_high,forecast_temp_low,forecast_precip_probability,forecast_rain_expected,forecast_wind_speed,forecast_temp_high_vs_seasonal,forecast_temp_low_vs_seasonal,forecast_precip_probability_vs_seasonal,forecast_wind_speed_vs_seasonal,forecast_precip_morning,forecast_precip_midday,forecast_precip_evening,will_train_tomorrow,next_day_relative_effort
2026-07-08,2026-07-09,28.811143394994758,22.869293445762025,1.2598178191785734,0,2,1,1,2.0,1,3.0,22.0,5511.558968064858,5236.52531245824,65.0,0.5483870967741935,0.41025641025641024,3,False,7,2,0,24.2,11.2,0.0,0,12.9,0.0009836065573729513,-1.4124590163934432,-13.346994535519125,1.4114754098360667,0.0,0.0,0.0,1,9.0
2026-07-09,2026-07-10,23.85835754624607,21.912790449502573,1.0887868252665949,1,3,1,0,2.0,1,3.0,22.0,5185.669226048643,5165.592532288705,9.0,0.5806451612903226,0.425,4,False,7,2,1,24.6,12.6,0.0,0,15.3,0.2672131147540995,-0.0793442622950824,-13.128415300546447,3.8475409836065584,0.0,0.0,0.0,0,0.0
2026-07-10,2026-07-11,17.89376815968455,20.40156352195067,0.8770782759092015,2,0,0,0,1.0,0,3.0,21.0,3889.2519195364825,4809.344771441208,0.0,0.4838709677419355,0.4146341463414634,5,False,7,2,2,23.0,12.5,0.0,0,16.6,-1.4380327868852483,-0.23442622950819647,-12.45901639344262,5.149508196721314,0.0,0.0,0.0,1,532.0
2026-07-11,2026-07-12,146.42032611976342,55.68421431354028,2.629476377188635,0,1,1,1,1.0,0,4.0,21.0,10910.688939652362,6682.838235479745,532.0,0.3010752688172043,0.42857142857142855,6,False,7,2,0,21.3,12.8,20.833333333333336,1,15.4,-3.2521311475409824,0.020327868852460185,8.797814207650276,3.955081967213115,75.0,0.0,0.0,0,0.0
2026-07-12,2026-07-13,109.81524458982256,51.84392367122716,2.1181893038464,1,0,0,0,1.0,0,4.0,20.0,8183.0167047392715,6221.952839929418,0.0,0.4731182795698925,0.4186046511627907,0,False,7,2,1,24.6,9.4,0.0,0,12.1,-0.053442622950818475,-3.431147540983604,-11.448087431693988,0.6570491803278689,0.0,0.0,0.0,1,3.0
2026-07-13,2026-07-14,83.11143344236692,48.47537721114252,1.714508235394669,2,1,1,0,1.0,0,5.0,21.0,6542.262528554454,5904.576782003251,3.0,0.5483870967741935,0.4318181818181818,1,True,7,2,2,27.7,11.3,0.0,0,10.8,2.8999999999999986,-1.5934426229508194,-10.669398907103824,-0.6029508196721292,0.0,0.0,0.0,1,31.0
2026-07-14,2026-07-15,70.0835750817752,47.270178782787866,1.4826170936187404,3,2,1,0,2.0,1,5.0,21.0,7316.1968964158405,6162.054245313371,31.0,0.5698924731182796,0.4444444444444444,2,True,7,2,3,27.2,12.8,0.0,0,11.8,2.254426229508198,-0.16918032786885107,-10.150273224043715,0.43573770491803465,0.0,0.0,0.0,1,2.0
2026-07-15,2026-07-16,53.062681311331396,44.148097487423186,1.2019245297364802,4,3,1,0,2.0,1,5.0,21.0,5829.14767231188,5831.429814602104,2.0,0.5531914893617021,0.45652173913043476,3,True,7,2,4,20.2,13.3,33.33333333333333,1,13.1,-4.905573770491802,0.2554098360655743,23.62021857923497,1.7724590163934426,0.0,71.42857142857143,60.0,1,28.0
2026-07-16,2026-07-17,46.797010983498545,43.03443559173883,1.0874317355397594,5,4,1,0,2.0,1,5.0,21.0,6711.3607542339105,6074.641551526097,28.0,0.574468085106383,0.46808510638297873,4,True,7,2,5,21.2,14.2,12.5,1,7.9,-4.071803278688524,1.088852459016394,3.3469945355191264,-3.380000000000001,50.0,14.285714285714285,0.0,1,35.0
2026-07-17,2026-07-18,43.84775823762391,42.48033658541201,1.0321895201904185,6,5,1,0,2.0,1,6.0,21.0,7666.020565675433,6381.907651420848,35.0,0.48936170212765956,0.4791666666666667,5,True,7,2,6,,,,0,,,,,,,,,1,12.0
2026-07-18,2026-07-19,35.88581867821793,40.378244407107736,0.8887414300731953,7,6,1,0,2.0,1,6.0,21.0,6106.515424256575,6040.258847874582,12.0,0.2978723404255319,0.4897959183673469,6,True,7,2,7,24.4,12.0,0.0,0,12.6,-1.2193442622950812,-1.277049180327868,-8.087431693989071,1.341639344262294,0.0,0.0,0.0,0,0.0
2026-07-19,2026-07-20,26.914364008663448,37.59353789627272,0.7159305964478517,8,0,0,0,1.0,0,6.0,21.0,4579.886568192431,5623.689272159093,0.0,0.4787234042553192,0.48,0,True,7,2,8,28.1,12.5,0.0,0,7.3,2.381311475409838,-0.8737704918032794,-8.032786885245901,-3.982950819672131,0.0,0.0,0.0,1,54.0
2026-07-20,2026-07-21,33.685773006497584,38.72501804135736,0.8698710732819288,0,1,1,1,1.0,0,6.0,21.0,5937.4149261443235,5926.193460286052,54.0,0.5531914893617021,0.49019607843137253,1,True,7,2,9,32.1,15.8,0.0,0,9.4,6.330163934426231,2.3675409836065597,-7.663934426229508,-1.9009836065573769,0.0,0.0,0.0,1,8.0
2026-07-21,2026-07-22,27.264329754873188,36.60605127988443,0.7448038999457814,1,2,1,0,2.0,1,6.0,21.0,5571.561194608243,5826.042187162876,8.0,0.574468085106383,0.5,2,True,7,2,10,33.0,16.8,4.166666666666666,1,16.3,7.236393442622951,3.308196721311477,-3.633879781420765,5.017049180327868,0.0,0.0,0.0,1,92.0
2026-07-22,2026-07-23,43.44824731615489,40.42632360540964,1.0747513857614515,0,3,1,1,2.0,1,6.0,21.0,8511.420895956182,6619.487553565436,92.0,0.5578947368421052,0.5094339622641509,3,True,7,2,0,23.8,16.0,33.33333333333333,1,15.4,-1.9462295081967227,2.4760655737704944,25.191256830601088,4.085901639344263,0.0,71.42857142857143,0.0,1,27.0
2026-07-23,2026-07-24,39.33618548711617,39.50037025331242,0.9958434626019111,1,4,1,0,2.0,1,6.0,21.0,8944.815671967137,6869.5228946988545,27.0,0.5789473684210527,0.5185185185185185,4,True,7,2,1,26.4,14.1,0.0,0,11.7,0.6672131147540981,0.5583606557377045,-8.456284153005464,0.3636065573770484,0.0,0.0,0.0,1,49.0
2026-07-24,2026-07-25,41.75213911533713,40.15551713239432,1.0397609618045431,0,5,1,1,2.0,1,6.0,22.0,10001.611753975352,7304.176488167899,49.0,0.49473684210526314,0.5272727272727272,5,True,7,2,0,21.8,13.9,12.5,1,15.7,-3.9403278688524566,0.3577049180327876,3.7978142076502746,4.388524590163936,0.0,42.857142857142854,0.0,1,12.0
2026-07-25,2026-07-26,34.31410433650285,38.213757330160234,0.8979515947629787,1,6,1,0,2.0,1,6.0,22.0,7889.458815481514,6907.54362691494,12.0,0.29473684210526313,0.5357142857142857,6,True,7,2,1,22.4,15.8,58.333333333333336,1,13.5,-3.333442622950823,2.2583606557377056,49.4672131147541,2.201967213114756,75.0,71.42857142857143,60.0,1,22.0
2026-07-26,2026-07-27,31.235578252377138,37.09556716945952,0.8420299414667836,2,7,1,0,2.0,1,7.0,22.0,7423.344111611135,6846.678549196668,22.0,0.4842105263157895,0.543859649122807,0,True,7,2,2,25.6,13.5,0.0,0,11.0,-0.04721311475409706,-0.04983606557376952,-9.125683060109289,-0.31049180327868875,0.0,0.0,0.0,1,26.0
2026-07-27,2026-07-28,29.926683689282854,36.33035564053128,0.823737702581026,3,8,1,0,2.0,1,7.0,22.0,7839.5080837083515,7001.252442355519,26.0,0.5578947368421052,0.5517241379310345,1,True,7,2,3,22.9,15.2,12.5,1,17.3,-2.6596721311475413,1.6685245901639334,3.196721311475409,6.0563934426229515,0.0,28.57142857142857,20.0,1,8.0
2026-07-28,2026-07-29,24.44501276696214,34.37653801014981,0.7110958281995893,4,9,1,0,2.0,1,7.0,23.0,7374.131062781264,6930.683308399965,8.0,0.5789473684210527,0.559322033898305,2,True,7,2,4,23.3,10.8,0.0,0,11.5,-2.241639344262296,-2.6875409836065565,-8.825136612021858,0.2845901639344266,0.0,0.0,0.0,1,30.0
2026-07-29,2026-07-30,25.833759575221606,34.07470780255327,0.7581505826819106,5,10,1,0,2.0,1,7.0,23.0,7934.348297085948,7115.80859747583,30.0,0.5625,0.5666666666666667,3,True,7,2,5,24.6,11.1,0.0,0,11.0,-0.9281967213114761,-2.352131147540982,-8.838797814207648,-0.1737704918032783,0.0,0.0,0.0,1,78.0
2026-07-30,2026-07-31,38.8753196814162,37.104038298928906,1.0477382372295154,0,11,1,1,2.0,1,7.0,23.0,9861.76122281446,7703.959728684393,78.0,0.5833333333333334,0.5737704918032787,4,True,7,2,0,28.0,12.1,0.0,0,13.6,2.4970491803278705,-1.3442622950819683,-9.030054644808743,2.428524590163935,0.0,0.0,0.0,1,6.0
2026-07-31,2026-08-01,30.65648976106215,34.9589322093476,0.8769286652543973,1,12,1,0,2.0,1,7.0,23.0,8101.070917110846,7367.065954292366,6.0,0.5,0.6129032258064516,5,True,8,2,1,22.6,14.3,29.166666666666668,1,22.5,-2.909180327868853,0.8731147540983617,20.30054644808743,11.344590163934425,0.0,42.857142857142854,20.0,0,0.0
2026-08-01,2026-08-02,22.992367320796614,32.547971367323626,0.7064147581215979,2,0,0,0,1.0,0,6.0,22.0,6075.803187833134,6858.992440203237,0.0,0.3020833333333333,0.59375,6,True,8,2,2,20.3,12.2,50.0,1,16.7,-5.2386885245901595,-1.2019672131147559,41.47540983606557,5.596393442622951,75.0,85.71428571428571,0.0,0,0.0
2026-08-02,2026-08-03,17.24427549059746,30.30328368681855,0.5690563329312872,3,0,0,0,0.0,0,5.0,22.0,4556.85239087485,6385.95847880991,0.0,0.4895833333333333,0.5757575757575758,0,True,8,2,3,23.9,9.0,0.0,0,11.7,-1.706885245901642,-4.4088524590163924,-8.169398907103824,0.6370491803278693,0.0,0.0,0.0,1,3.0
2026-08-03,2026-08-04,13.683206617948095,28.420298604968995,0.4814589321575857,4,1,1,0,1.0,0,5.0,23.0,3829.8892931561377,6059.271687167847,3.0,0.5625,0.5882352941176471,1,False,8,2,4,27.1,11.0,0.0,0,11.5,1.508196721311478,-2.4085245901639336,-8.210382513661202,0.4052459016393435,0.0,0.0,0.0,1,40.0
2026-08-04,2026-08-05,20.262404963461073,29.218898701178027,0.6934691540117542,5,2,1,0,2.0,1,5.0,24.0,5419.416969867103,6344.011570811443,40.0,0.5833333333333334,0.6,2,False,8,2,5,28.7,12.5,0.0,0,8.6,3.139999999999997,-0.9137704918032785,-8.37431693989071,-2.5232786885245915,0.0,0.0,0.0,1,3.0
2026-08-05,2026-08-06,15.946803722595805,27.410698790751955,0.5817729728209653,6,3,1,0,2.0,1,5.0,25.0,6339.812727400327,6534.148703858929,3.0,0.5670103092783505,0.6111111111111112,3,False,8,2,6,29.1,13.6,0.0,0,8.9,3.581639344262296,0.18852459016393475,-8.387978142076502,-2.2203278688524595,0.0,0.0,0.0,1,88.0
2026-08-06,2026-08-07,33.96010279194685,31.58927128794147,1.0750517947183666,0,4,1,1,2.0,1,5.0,25.0,7162.1095455502455,6747.5867242824515,88.0,0.5876288659793815,0.6216216216216216,4,False,8,2,7,29.0,13.0,0.0,0,10.7,3.469508196721314,-0.3983606557377044,-8.26502732240437,-0.40622950819672,0.0,0.0,0.0,0,0.0
2026-08-07,2026-08-08,25.47007709396014,29.410700854290337,0.866013945745351,1,0,0,0,1.0,0,4.0,24.0,5371.582159162685,6282.235915711248,0.0,0.4948453608247423,0.6052631578947368,5,False,8,2,8,27.1,14.1,0.0,0,11.4,1.5422950819672145,0.7078688524590149,-7.923497267759564,0.32163934426229623,0.0,0.0,0.0,0,0.0
2026-08-08,2026-08-09,19.102557820470103,27.382376657442727,0.6976223451837549,2,0,0,0,0.0,0,4.0,23.0,4028.6866193720134,5848.978266351851,0.0,0.29896907216494845,0.5897435897435898,6,False,8,2,9,24.3,12.2,0.0,0,12.5,-1.2498360655737706,-1.1911475409836072,-7.923497267759564,1.3980327868852456,0.0,0.0,0.0,1,5.0
2026-08-09,2026-08-10,15.576918365352578,25.838764474170816,0.6028507431508082,3,1,1,0,1.0,0,5.0,24.0,3833.0149645290103,5669.462523844826,5.0,0.4948453608247423,0.6,0,False,8,2,10,23.6,11.3,0.0,0,11.8,-1.963606557377048,-2.057704918032785,-7.704918032786885,0.6711475409836059,0.0,0.0,0.0,1,37.0
2026-08-10,2026-08-11,20.932688774014434,26.608504855262485,0.7866916569675083,4,2,1,0,2.0,1,5.0,24.0,4818.2612233967575,5814.603039441735,37.0,0.5670103092783505,0.6097560975609756,1,True,8,2,11,25.0,12.1,0.0,0,12.6,-0.5665573770491825,-1.2445901639344275,-7.800546448087431,1.4875409836065572,0.0,0.0,0.0,1,42.0
2026-08-11,2026-08-12,26.199516580510824,27.669987279037485,0.9468568350358196,0,3,1,1,2.0,1,5.0,25.0,6010.945917547568,6074.906278100925,42.0,0.5876288659793815,0.6190476190476191,2,True,8,2,12,24.4,12.9,4.166666666666666,1,11.5,-1.1439344262295101,-0.4550819672131148,-3.729508196721312,0.42098360655737643,0.0,14.285714285714285,0.0,1,32.0
2026-08-12,2026-08-13,27.64963743538312,27.968608846000418,0.9885953780406597,1,4,1,0,2.0,1,5.0,25.0,6669.459438160676,6252.154120990517,32.0,0.5714285714285714,0.627906976744186,3,True,8,2,13,26.8,13.3,0.0,0,8.7,1.3144262295081965,-0.054426229508196755,-8.114754098360656,-2.3331147540983608,0.0,0.0,0.0,0,0.0
2026-08-13,2026-08-14,20.737228076537342,26.03973927041418,0.7963684989771982,2,0,0,0,1.0,0,4.0,24.0,5002.094578620507,5820.971078163585,0.0,0.5816326530612245,0.6136363636363636,4,True,8,2,14,26.8,13.4,0.0,0,11.9,1.3839344262295086,0.04622950819672056,-8.292349726775956,0.8940983606557378,0.0,0.0,0.0,0,0.0
2026-08-14,2026-08-15,15.552921057403006,24.24389518279941,0.6415190686205208,3,0,0,0,0.0,0,4.0,23.0,3751.57093396538,5419.524796910924,0.0,0.4897959183673469,0.6,5,True,8,2,15,24.8,14.2,8.333333333333332,1,7.6,-0.5318032786885247,0.8724590163934423,-0.08196721311475486,-3.39016393442623,0.0,0.0,40.0,0,0.0
2026-08-15,2026-08-16,11.664690793052255,22.571902411571863,0.5167792497220862,4,0,0,0,0.0,0,4.0,22.0,2813.678200474035,5045.764466089481,0.0,0.30612244897959184,0.5869565217391305,6,True,8,2,16,23.1,15.9,0.0,0,10.3,-2.177377049180329,2.597377049180327,-8.743169398907101,-0.677377049180329,0.0,0.0,0.0,1,8.0
2026-08-16,2026-08-17,10.74851809478919,21.566943624566907,0.49837929202659725,5,1,1,0,1.0,0,4.0,22.0,3347.0086503555262,5038.953123600551,8.0,0.5,0.5957446808510638,0,True,8,2,17,25.1,12.5,0.0,0,9.2,-0.11967213114753861,-0.7531147540983607,-8.920765027322403,-1.7770491803278698,0.0,0.0,0.0,0,0.0
2026-08-17,2026-08-18,8.061388571091893,20.079568202182983,0.40147220746587,6,0,0,0,1.0,0,3.0,21.0,2510.2564877666446,4691.439115076375,0.0,0.5714285714285714,0.5833333333333334,1,True,8,2,18,26.3,13.6,0.0,0,8.8,1.1560655737704906,0.38688524590163986,-8.989071038251366,-2.1685245901639334,0.0,0.0,0.0,0,0.0
2026-08-18,2026-08-19,6.04604142831892,18.69477039513588,0.3234081671252842,7,0,0,0,0.0,0,2.0,21.0,1882.6923658249834,4367.891589898693,0.0,0.5918367346938775,0.5714285714285714,2,True,8,2,19,26.3,13.0,0.0,0,8.1,1.2908196721311462,-0.18360655737704867,-9.426229508196721,-2.902295081967212,0.0,0.0,0.0,0,0.0
2026-08-19,2026-08-20,4.53453107123919,17.40547588512651,0.2605232457398123,8,0,0,0,0.0,0,1.0,20.0,1412.0192743687376,4066.6576871470593,0.0,0.5656565656565656,0.56,3,True,8,2,20,28.3,12.4,0.0,0,8.3,3.4131147540983626,-0.7360655737704906,-10.040983606557377,-2.716065573770491,0.0,0.0,0.0,0,0.0
2026-08-20,2026-08-21,3.4008983034293925,16.205098237876406,0.20986594795707098,9,0,0,0,0.0,0,1.0,19.0,1059.0144557765532,3786.198536309331,0.0,0.5757575757575758,0.5490196078431373,4,True,8,2,21,28.0,13.8,0.0,0,12.4,3.233770491803277,0.7196721311475418,-10.655737704918034,1.3940983606557378,0.0,0.0,0.0,0,0.0
2026-08-21,2026-08-22,2.550673727572044,15.087505255953895,0.16905868029875162,10,0,0,0,0.0,0,1.0,18.0,794.2608418324148,3525.0813958742046,0.0,0.48484848484848486,0.5384615384615384,5,True,8,2,22,,,,0,,,,,,,,,1,11.0
2026-08-22,2026-08-23,4.663005295679033,14.805608341750178,0.31494857813642646,11,1,1,0,1.0,0,2.0,18.0,1779.1956313743112,3608.4550927104665,11.0,0.31313131313131315,0.5471698113207547,6,True,8,2,23,,,,0,,,,,,,,,1,11.0
2026-08-23,2026-08-24,6.2472539717592745,14.543152594043269,0.4295666934223112,12,2,1,0,2.0,1,2.0,18.0,2460.6467235307337,3670.2857759718136,11.0,0.494949494949495,0.5555555555555556,0,True,8,2,24,26.3,11.4,0.0,0,12.5,1.7422950819672138,-1.5029508196721295,-11.03825136612022,1.6003278688524585,0.0,0.0,0.0,1,7.0
2026-08-24,2026-08-25,6.435440478819456,14.022935173764422,0.45892250082276304,13,3,1,0,2.0,1,3.0,18.0,2511.7350426480502,3600.955722456516,7.0,0.5656565656565656,0.5636363636363636,1,True,8,2,25,30.0,12.7,0.0,0,14.2,5.509180327868851,-0.17901639344262144,-11.17486338797814,3.294426229508197,0.0,0.0,0.0,1,236.0
2026-08-25,2026-08-26,63.826580359114594,29.331698265228944,2.176027442460683,0,4,1,1,2.0,1,4.0,18.0,7250.551281986038,4833.096707114687,236.0,0.5858585858585859,0.5714285714285714,2,True,8,2,0,25.5,13.3,0.0,0,9.8,1.1055555555555543,0.4555555555555575,-11.696623093681916,-1.1486928104575167,0.0,0.0,0.0,0,0.0
2026-08-26,2026-08-27,47.86993526933595,27.30882252279936,1.7529109953155504,1,0,0,0,1.0,0,4.0,17.0,5437.913461489528,4499.779692830915,0.0,0.56,0.5614035087719298,3,True,8,2,1,22.6,14.8,8.333333333333332,1,17.4,-1.6328990228013005,1.9990228013029334,-4.166666666666668,6.341693811074917,0.0,14.285714285714285,20.0,1,3.0
2026-08-27,2026-08-28,36.65245145200196,25.632352003985613,1.429929311453854,2,1,1,0,1.0,0,5.0,17.0,4506.185096117146,4307.450058842576,3.0,0.57,0.5689655172413793,4,True,8,2,2,21.7,14.7,4.166666666666666,1,11.9,-2.3407166123778502,1.9576547231270371,-9.351248642779588,0.7941368078175906,0.0,0.0,0.0,1,35.0
2026-08-28,2026-08-29,36.23933858900147,26.278396693365913,1.3790544001548708,3,2,1,0,2.0,1,6.0,17.0,5257.13882208786,4528.315572025847,35.0,0.49,0.576271186440678,5,True,8,2,3,18.2,12.6,70.83333333333334,1,10.8,-5.643322475570034,-0.06579804560260527,56.609663409337685,-0.3270358306188914,100.0,85.71428571428571,60.0,1,6.0
2026-08-29,2026-08-30,28.6795039417511,24.87988657658206,1.1527184359733131,4,3,1,0,2.0,1,6.0,17.0,4949.354116565895,4493.673118782685,6.0,0.32,0.5833333333333334,6,True,8,2,4,20.3,11.3,0.0,0,8.7,-3.370358306188926,-1.263192182410421,-14.223669923995658,-2.44299674267101,0.0,0.0,0.0,0,0.0
2026-08-30,2026-08-31,21.509627956313324,23.164032329921227,0.9285787400896134,5,0,0,0,1.0,0,5.0,16.0,3712.0155874244215,4183.764627832155,0.0,0.5,0.5737704918032787,0,True,8,2,5,23.9,10.0,0.0,0,12.3,0.38664495114006314,-2.4439739413680783,-14.305103148751355,1.1918566775244308,0.0,0.0,0.0,1,86.0
2026-08-31,2026-09-01,37.63222096723499,27.497547341650794,1.3685664579339814,0,1,1,1,1.0,0,5.0,17.0,4995.011690568316,4505.160170740282,86.0,0.57,0.45714285714285713,1,True,9,3,0,21.0,11.4,0.0,0,14.0,-2.3785016286644947,-0.8951140065146568,-14.305103148751355,2.9188925081433226,0.0,0.0,0.0,1,49.0
2026-09-01,2026-09-02,40.474165725426246,28.980475111192117,1.3966011795919564,0,2,1,1,2.0,1,5.0,18.0,6114.008767926237,4847.631883103021,49.0,0.58,0.4722222222222222,2,True,9,3,1,20.5,12.3,37.5,1,18.6,-2.7517915309446295,0.0957654723127046,23.032030401737245,7.533876221498373,0.0,28.57142857142857,60.0,1,5.0
2026-09-02,2026-09-03,31.605624294069685,27.326649241454728,1.1565861593496696,1,3,1,0,2.0,1,6.0,18.0,5216.506575944678,4687.381408406261,5.0,0.5643564356435643,0.4864864864864865,3,True,9,3,2,19.0,10.0,45.83333333333333,1,13.8,-4.10228013029316,-2.145928338762216,31.01248642779587,2.7439739413680773,100.0,42.857142857142854,80.0,1,6.0
2026-09-03,2026-09-04,25.204218220552264,25.855845845492333,0.9747976674662271,2,4,1,0,2.0,1,6.0,18.0,4923.379931958509,4643.010276792035,6.0,0.5742574257425742,0.5,4,True,9,3,3,19.9,10.2,29.166666666666668,1,9.8,-3.076547231270361,-1.8771986970684047,14.237242128121606,-1.213680781758958,75.0,14.285714285714285,60.0,1,65.0
2026-09-04,2026-09-05,35.1531636654142,28.55544268373424,1.231049507960812,0,5,1,1,2.0,1,6.0,18.0,7639.5349489688815,5411.630257702929,65.0,0.49504950495049505,0.5128205128205128,5,True,9,3,0,20.3,9.6,16.666666666666664,1,6.0,-2.513680781758957,-2.4074918566775256,1.384364820846903,-5.00586319218241,0.0,28.57142857142857,40.0,1,3.0
2026-09-05,2026-09-06,27.11487274906065,26.792998360718084,1.0120133769281483,1,6,1,0,2.0,1,6.0,18.0,6057.151211726661,5128.759205447554,3.0,0.31683168316831684,0.525,6,True,9,3,1,21.3,8.7,0.0,0,10.8,-1.38469055374593,-3.2087947882736163,-15.323018458197613,-0.16970684039087836,0.0,0.0,0.0,1,3.0
2026-09-06,2026-09-07,21.086154561795485,25.152101922047873,0.8383456232463716,2,7,1,0,2.0,1,7.0,19.0,5277.863408794996,4977.810294727033,3.0,0.504950495049505,0.5365853658536586,0,True,9,3,2,19.6,12.3,37.5,1,12.3,-3.0283387622149824,0.4739413680781759,22.36699239956569,1.3547231270358324,50.0,85.71428571428571,20.0,0,0.0
2026-09-07,2026-09-08,15.814615921346615,23.41747420328595,0.6753339742817994,3,0,0,0,1.0,0,6.0,19.0,3958.397556596247,4634.51303302172,0.0,0.5742574257425742,0.5238095238095238,1,True,9,3,3,22.2,8.8,0.0,0,11.1,-0.3065146579804576,-2.9403908794788265,-15.214440825190012,0.16742671009771826,0.0,0.0,0.0,1,32.0
2026-09-08,2026-09-09,19.86096194100996,24.009372534093814,0.8272170342147417,4,1,1,0,1.0,0,6.0,19.0,5037.298167447185,4885.512134192635,32.0,0.5841584158415841,0.5348837209302325,2,True,9,3,4,25.5,10.3,0.0,0,8.5,3.1416938110749157,-1.350488599348532,-15.241585233441912,-2.4563517915309454,0.0,0.0,0.0,1,28.0
2026-09-09,2026-09-10,21.89572145575747,24.284588221397687,0.9016303367443829,5,2,1,0,2.0,1,6.0,19.0,6046.223625585389,5174.30440080004,28.0,0.5686274509803921,0.5454545454545454,3,True,9,3,5,20.4,13.6,0.0,0,14.5,-1.8120521172638462,2.0566775244299684,-15.716612377850163,3.4980456026058615,0.0,0.0,0.0,0,0.0
2026-09-10,2026-09-11,16.421791091818104,22.60978903371509,0.726313326821864,6,0,0,0,1.0,0,5.0,18.0,4534.667719189041,4817.45582143452,0.0,0.5784313725490197,0.5333333333333333,4,True,9,3,6,19.2,12.5,0.0,0,11.4,-2.821172638436483,1.073615635179154,-16.395222584147664,0.37198697068403774,0.0,0.0,0.0,0,0.0
2026-09-11,2026-09-12,12.316343318863577,21.05049323828646,0.5850857354953904,7,0,0,0,0.0,0,4.0,17.0,3401.000789391781,4485.217488921794,0.0,0.5,0.5217391304347826,5,True,9,3,7,20.2,10.5,25.0,1,11.3,-1.639413680781761,-0.7853420195439753,8.224755700325733,0.25570032573289936,0.0,0.0,60.0,0,0.0
2026-09-12,2026-09-13,9.237257489147684,19.598735083921877,0.47131906470462015,8,0,0,0,0.0,0,3.0,17.0,2550.7505920438357,4175.892144858222,0.0,0.3235294117647059,0.5106382978723404,6,True,9,3,8,14.9,12.1,87.5,1,15.5,-6.785667752442995,0.9361563517915297,70.42616720955483,4.388273615635178,100.0,100.0,100.0,0,0.0
2026-09-13,2026-09-14,6.927943116860763,18.247098181582437,0.3796736910120551,9,0,0,0,0.0,0,2.0,17.0,1913.0629440328767,3887.899583143862,0.0,0.5,0.5,0,True,9,3,9,18.7,11.1,4.166666666666666,1,13.9,-2.8254071661237816,0.038110749185667814,-13.422909880564605,2.7429967426710107,25.0,0.0,0.0,1,12.0
2026-09-14,2026-09-15,8.195957337645572,17.816263824231925,0.4600267159547918,10,1,1,0,1.0,0,3.0,18.0,3362.2972080246573,4151.492715340837,12.0,0.5784313725490197,0.5102040816326531,1,False,9,3,10,18.8,10.2,8.333333333333332,1,9.5,-2.55700325732899,-0.7625407166123779,-9.636264929424541,-1.6657980456026067,50.0,0.0,0.0,1,17.0
2026-09-15,2026-09-16,10.396968003234178,17.759969767388345,0.5854158615926002,11,2,1,0,2.0,1,3.0,18.0,4466.972906018493,4401.80356255871,17.0,0.5882352941176471,0.52,2,False,9,3,11,22.0,7.9,0.0,0,11.2,0.7944625407166122,-2.975570032573291,-18.25461454940282,-0.004234527687298595,0.0,0.0,0.0,1,35.0
